minute,class,TVC,MQ135,MQ2,MQ3,Humidity,Temperature
3828,spoiled,8.52173913,5.13,2.41,6.94,82.5,39.4
3829,spoiled,8.52173913,5.13,2.41,6.94,82.5,39.4
3830,spoiled,8.52173913,5.13,2.41,6.91,82.4,39.4
3831,spoiled,8.52173913,5.13,2.41,6.94,82.4,39.4
3832,spoiled,8.52173913,5.13,2.41,6.91,82.4,39.4
3833,spoiled,8.52173913,5.17,2.41,6.96,82.5,39.4
3834,spoiled,8.52173913,5.13,2.41,6.94,82.4,39.4
3835,spoiled,8.52173913,5.15,2.39,6.91,82.4,39.4
3836,spoiled,8.52173913,5.17,2.41,6.94,82.4,39.5
3837,spoiled,8.52173913,5.49,2.39,6.91,82.4,39.4
3838,spoiled,8.52173913,5.17,2.41,6.94,82.4,39.4
3839,spoiled,8.52173913,5.15,2.41,6.94,82.5,39.4
3840,spoiled,8.52173913,5.17,2.41,6.96,82.4,39.4
3841,spoiled,8.52173913,5.15,2.41,6.96,82.4,39.4
3842,spoiled,8.52173913,5.17,2.39,6.94,82.4,39.5
3843,spoiled,8.52173913,5.17,2.39,6.94,82.4,39.4
3844,spoiled,8.52173913,5.19,2.32,7.73,82.4,39.5
3845,spoiled,8.52173913,5.13,2.41,6.94,82.4,39.4
3846,spoiled,8.52173913,5.17,2.39,6.91,82.3,39.5
3847,spoiled,8.52173913,5.19,2.36,6.91,82.3,39.5
3848,spoiled,8.52173913,5.13,2.41,6.94,82.3,39.5
3849,spoiled,8.52173913,5.13,2.39,6.96,82.3,39.4
3850,spoiled,8.52173913,5.13,2.41,6.91,82.3,39.4
3851,spoiled,8.52173913,5.17,2.38,6.88,82.2,39.4
3852,spoiled,8.52173913,5.15,2.41,6.94,82.2,39.4
3853,spoiled,8.52173913,5.15,2.39,6.94,82.2,39.5
3854,spoiled,8.52173913,5.13,2.39,6.94,82.2,39.4
3855,spoiled,8.52173913,5.19,2.39,6.96,82.2,39.4
3856,spoiled,8.52173913,5.15,2.41,6.94,82.2,39.5
3857,spoiled,8.52173913,5.17,2.39,6.94,82.2,39.4
3858,spoiled,8.52173913,5.13,2.41,6.96,82.2,39.5
3859,spoiled,8.52173913,5.15,2.38,6.91,82.2,39.4
3860,spoiled,8.52173913,5.13,2.39,6.91,82.2,39.4
3861,spoiled,8.52173913,5.1,2.39,6.91,82.2,39.4
3862,spoiled,8.52173913,5.15,2.38,6.94,82.2,39.5
3863,spoiled,8.52173913,5.15,2.39,6.88,82.1,39.4
3864,spoiled,8.52173913,5.15,2.39,6.91,82.1,39.4
3865,spoiled,8.52173913,5.13,2.39,6.94,82.1,39.4
3866,spoiled,8.52173913,5.15,2.38,6.88,82.1,39.4
3867,spoiled,8.52173913,5.15,2.38,6.88,82.1,39.5
3868,spoiled,8.52173913,5.15,2.39,6.88,82.0,39.4
3869,spoiled,8.52173913,5.15,2.39,6.94,82.0,39.4
3870,spoiled,8.52173913,5.17,2.38,6.88,82.0,39.5
3871,spoiled,8.52173913,5.17,2.39,6.94,82.0,39.4
3872,spoiled,8.52173913,5.17,2.39,6.88,82.1,39.4
3873,spoiled,8.52173913,5.13,2.39,6.94,82.0,39.4
3874,spoiled,8.52173913,5.17,2.39,6.91,82.0,39.4
3875,spoiled,8.52173913,5.19,2.38,6.88,82.0,39.4
3876,spoiled,8.52173913,5.22,2.39,6.94,81.9,39.4
3877,spoiled,8.52173913,5.13,2.39,6.94,81.9,39.4
3878,spoiled,8.52173913,5.17,2.38,6.94,81.9,39.5
3879,spoiled,8.52173913,5.17,2.38,6.94,82.0,39.5
3880,spoiled,8.52173913,5.15,2.39,6.91,81.8,39.4
3881,spoiled,8.52173913,5.13,2.38,6.91,81.8,39.4
3882,spoiled,8.52173913,5.13,2.39,6.96,81.8,39.5
3883,spoiled,8.52173913,5.13,2.36,6.91,81.9,39.4
3884,spoiled,8.52173913,5.13,2.38,6.96,81.9,39.4
3885,spoiled,8.52173913,5.13,2.39,6.94,81.9,39.4
3886,spoiled,8.52173913,5.15,2.36,6.91,81.8,39.4
3887,spoiled,8.52173913,5.15,2.38,6.91,81.8,39.4
3888,spoiled,8.52173913,5.13,2.38,6.94,81.8,39.4
3889,spoiled,8.52173913,5.15,2.36,6.91,81.8,39.5
3890,spoiled,8.52173913,5.17,2.38,6.91,81.7,39.5
3891,spoiled,8.52173913,5.13,2.38,6.91,81.7,39.4
3892,spoiled,8.52173913,5.15,2.38,6.91,81.7,39.4
3893,spoiled,8.52173913,5.17,2.38,6.96,81.7,39.4
3894,spoiled,8.52173913,5.17,2.39,6.99,81.6,39.4
3895,spoiled,8.52173913,5.13,2.38,6.96,81.6,39.5
3896,spoiled,8.52173913,5.13,2.38,6.94,81.6,39.4
3897,spoiled,8.52173913,5.17,2.39,6.99,81.6,39.5
3898,spoiled,8.52173913,5.13,2.38,6.94,81.5,39.4
3899,spoiled,8.52173913,5.15,2.38,6.94,81.5,39.4
3900,spoiled,8.52173913,5.17,2.38,6.94,81.5,39.5
3901,spoiled,8.52173913,5.17,2.38,6.99,81.5,39.4
3902,spoiled,8.52173913,5.17,2.38,6.99,81.4,39.4
3903,spoiled,8.52173913,5.15,2.38,6.94,81.4,39.5
3904,spoiled,8.52173913,5.15,2.38,6.94,81.3,39.4
3905,spoiled,8.52173913,5.15,2.38,6.94,81.3,39.5
3906,spoiled,8.52173913,5.19,2.38,6.96,80.7,39.5
3907,spoiled,8.52173913,5.19,2.38,7.02,79.3,39.4
3908,spoiled,8.52173913,5.15,2.36,6.96,74.4,39.5
3909,spoiled,8.52173913,5.15,2.36,6.96,63.7,39.4
3910,spoiled,8.52173913,5.15,2.36,6.99,64.8,39.4
3911,spoiled,8.52173913,5.15,2.39,7.02,65.6,39.5
3912,spoiled,8.52173913,5.19,2.38,7.05,65.1,39.4
3913,spoiled,8.52173913,5.19,2.36,6.96,65.1,39.4
3914,spoiled,8.52173913,5.17,2.38,7.02,65.1,39.5
3915,spoiled,8.52173913,5.1,2.36,7.05,64.6,39.5
3916,spoiled,8.52173913,5.22,2.36,6.96,64.3,39.4
3917,spoiled,8.52173913,5.17,2.38,7.02,63.6,39.4
3918,spoiled,8.52173913,5.19,2.39,7.08,63.3,39.4
3919,spoiled,8.52173913,5.19,2.38,7.05,63.4,39.5
3920,spoiled,8.52173913,5.19,2.38,7.08,63.5,39.5
3921,spoiled,8.52173913,5.15,2.39,7.08,63.5,39.4
3922,spoiled,8.52173913,5.17,2.38,7.02,63.1,39.5
3923,spoiled,8.52173913,5.22,2.36,7.02,64.0,39.4
3924,spoiled,8.52173913,5.19,2.36,7.02,63.4,39.4
3925,spoiled,8.52173913,5.19,2.41,7.11,63.7,39.4
3926,spoiled,8.52173913,5.24,2.38,7.05,63.9,39.5
3927,spoiled,8.52173913,5.24,2.38,7.05,63.3,39.4
3928,spoiled,8.52173913,5.19,2.39,7.08,63.2,39.4
3929,spoiled,8.52173913,5.26,2.38,7.08,63.2,39.4
3930,spoiled,8.52173913,5.22,2.41,7.16,63.5,39.4
3931,spoiled,8.52173913,5.24,2.38,7.13,62.9,39.4
3932,spoiled,8.52173913,5.22,2.38,7.11,63.4,39.4
3933,spoiled,8.52173913,5.22,2.38,7.16,63.7,39.4
3934,spoiled,8.52173913,5.26,2.39,7.19,64.0,39.4
3935,spoiled,8.52173913,5.26,2.39,7.22,62.2,39.4
3936,spoiled,8.52173913,5.22,2.39,7.19,62.2,39.4
3937,spoiled,8.52173913,5.26,2.38,7.16,61.9,39.4
3938,spoiled,8.52173913,5.26,2.39,7.22,62.9,39.4
3939,spoiled,8.52173913,5.26,2.39,7.22,62.7,39.4
3940,spoiled,8.52173913,5.24,2.39,7.19,63.9,39.3
3941,spoiled,8.52173913,5.19,2.38,7.19,63.0,39.3
3942,spoiled,8.52173913,5.24,2.39,7.19,62.8,39.3
3943,spoiled,8.52173913,5.19,2.38,7.19,64.4,39.3
3944,spoiled,8.52173913,5.22,2.39,7.19,64.1,39.4
3945,spoiled,8.52173913,5.19,2.41,7.16,64.4,39.3
3946,spoiled,8.52173913,5.24,2.38,7.16,64.2,39.3
3947,spoiled,8.52173913,5.22,2.41,7.19,64.1,39.3
3948,spoiled,8.52173913,5.26,2.41,7.16,63.9,39.3
3949,spoiled,8.52173913,5.24,2.41,7.13,62.6,39.3
3950,spoiled,8.52173913,5.31,2.39,7.19,62.9,39.4
3951,spoiled,8.52173913,5.26,2.41,7.16,63.1,39.3
3952,spoiled,8.52173913,5.24,2.39,7.22,63.1,39.3
3953,spoiled,8.52173913,5.28,2.38,7.16,64.7,39.3
3954,spoiled,8.52173913,5.31,2.39,7.22,64.5,39.3
3955,spoiled,8.52173913,5.26,2.39,7.22,64.7,39.3
3956,spoiled,8.52173913,5.28,2.38,7.16,64.2,39.3
3957,spoiled,8.52173913,5.24,2.39,7.16,64.5,39.3
3958,spoiled,8.52173913,5.24,2.41,7.19,63.4,39.3
3959,spoiled,8.52173913,5.22,2.39,7.13,63.1,39.3
3960,spoiled,8.52173913,5.26,2.38,7.16,62.8,39.3
3961,spoiled,8.52173913,5.26,2.39,7.22,62.8,39.3
3962,spoiled,8.52173913,5.24,2.39,7.16,63.5,39.3
3963,spoiled,8.52173913,5.19,2.39,7.13,63.9,39.3
3964,spoiled,8.52173913,5.24,2.38,7.13,63.4,39.2
3965,spoiled,8.52173913,5.22,2.39,7.19,63.3,39.6
3966,spoiled,8.52173913,5.22,2.39,7.16,63.5,39.3
3967,spoiled,8.52173913,5.22,2.38,7.13,63.8,39.3
3968,spoiled,8.52173913,5.17,2.41,7.19,64.0,39.3
3969,spoiled,8.52173913,5.15,2.38,7.19,64.0,39.2
3970,spoiled,8.52173913,5.17,2.38,7.16,63.7,39.3
3971,spoiled,8.52173913,5.17,2.38,7.16,63.8,39.3
3972,spoiled,8.52173913,5.15,2.38,7.11,63.8,39.3
3973,spoiled,8.52173913,5.17,2.36,7.13,63.7,39.3
3974,spoiled,8.52173913,5.15,2.38,7.19,64.5,39.3
3975,spoiled,8.52173913,5.33,2.39,7.13,63.5,39.3
3976,spoiled,8.52173913,5.19,2.38,7.13,63.6,39.3
3977,spoiled,8.52173913,5.15,2.38,7.08,63.5,39.3
3978,spoiled,8.52173913,5.17,2.38,7.11,63.0,39.3
3979,spoiled,8.52173913,5.19,2.38,7.16,62.7,39.3
3980,spoiled,8.52173913,5.15,2.38,7.13,61.7,39.3
3981,spoiled,8.52173913,5.19,2.36,7.13,61.4,39.2
3982,spoiled,8.52173913,5.15,2.39,7.11,62.8,39.3
3983,spoiled,8.52173913,5.19,2.38,7.16,63.1,39.3
3984,spoiled,8.52173913,5.15,2.36,7.11,63.2,39.3
3985,spoiled,8.52173913,5.19,2.39,7.16,62.1,39.3
3986,spoiled,8.52173913,5.15,2.39,7.13,62.0,39.3
3987,spoiled,8.52173913,5.19,2.36,7.13,62.7,39.3
3988,spoiled,8.52173913,5.17,2.38,7.13,60.0,39.3
3989,spoiled,8.52173913,5.15,2.38,7.13,61.4,39.3
3990,spoiled,8.52173913,5.19,2.38,7.22,61.0,39.3
3991,spoiled,8.52173913,5.15,2.38,7.19,60.4,39.3
3992,spoiled,8.52173913,5.15,2.36,7.13,61.0,39.3
3993,spoiled,8.52173913,5.19,2.36,7.13,61.7,39.3
3994,spoiled,8.52173913,5.17,2.38,7.16,61.7,39.3
3995,spoiled,8.52173913,5.19,2.38,7.22,61.0,39.3
3996,spoiled,8.52173913,5.17,2.39,7.22,61.2,39.3
3997,spoiled,8.52173913,5.19,2.38,7.19,61.8,39.3
3998,spoiled,8.52173913,5.19,2.38,7.19,62.2,39.3
3999,spoiled,8.52173913,5.19,2.38,7.13,62.5,39.3
4000,spoiled,8.52173913,5.15,2.38,7.22,62.1,39.3
4001,spoiled,8.52173913,5.17,2.38,7.22,62.1,39.3
4002,spoiled,8.52173913,5.19,2.36,7.22,62.4,39.3
4003,spoiled,8.52173913,5.19,2.36,7.22,62.6,39.4
4004,spoiled,8.52173913,5.22,2.36,7.22,62.8,39.3
4005,spoiled,8.52173913,5.17,2.38,7.22,62.9,39.3
4006,spoiled,8.52173913,5.19,2.38,7.25,60.3,39.4
4007,spoiled,8.52173913,5.22,2.36,7.16,60.3,39.3
4008,spoiled,8.52173913,5.19,2.36,7.16,60.5,39.3
4009,spoiled,8.52173913,5.17,2.38,7.25,62.2,39.4
4010,spoiled,8.52173913,5.22,2.38,7.19,62.5,39.3
4011,spoiled,8.52173913,5.15,2.39,7.22,60.5,39.3
4012,spoiled,8.52173913,5.17,2.38,7.28,60.2,39.3
4013,spoiled,8.52173913,5.22,2.36,7.19,59.6,39.3
4014,spoiled,8.52173913,5.08,2.38,7.22,59.2,39.3
4015,spoiled,8.52173913,5.17,2.38,7.25,59.1,39.3
4016,spoiled,8.52173913,5.15,2.38,7.22,59.5,39.3
4017,spoiled,8.52173913,5.22,2.36,7.19,59.4,39.3
4018,spoiled,8.52173913,5.22,2.38,7.22,58.6,39.3
4019,spoiled,8.52173913,5.22,2.38,7.16,59.4,39.3
4020,spoiled,8.52173913,5.17,2.38,7.16,59.4,39.3
4021,spoiled,8.52173913,5.22,2.36,7.05,59.4,39.3
4022,spoiled,8.52173913,5.19,2.38,7.16,59.6,39.3
4023,spoiled,8.52173913,5.24,2.38,7.19,59.7,39.3
4024,spoiled,8.52173913,5.24,2.38,7.19,59.8,39.3
4025,spoiled,8.52173913,5.24,2.39,7.22,60.0,39.3
4026,spoiled,8.52173913,5.24,2.38,7.16,59.7,39.3
4027,spoiled,8.52173913,5.26,2.39,7.16,60.1,39.3
4028,spoiled,8.52173913,5.22,2.38,7.13,59.5,39.3
4029,spoiled,8.52173913,5.19,2.39,7.19,60.0,39.3
4030,spoiled,8.52173913,5.22,2.38,7.13,59.3,39.3
4031,spoiled,8.52173913,5.19,2.39,7.16,59.1,39.3
4032,spoiled,8.52173913,5.19,2.39,7.16,58.9,39.3
4033,spoiled,8.52173913,5.26,2.38,7.13,60.1,39.3
4034,spoiled,8.52173913,5.19,2.39,7.16,60.0,39.3
4035,spoiled,8.52173913,5.26,2.38,7.13,60.3,39.3
4036,spoiled,8.52173913,5.19,2.39,7.19,60.5,39.3
4037,spoiled,8.52173913,5.24,2.38,7.13,60.7,39.3
4038,spoiled,8.52173913,5.24,2.38,7.19,60.3,39.3
4039,spoiled,8.52173913,5.24,2.38,7.16,59.7,39.3
4040,spoiled,8.52173913,5.24,2.38,7.19,60.1,39.3
4041,spoiled,8.52173913,5.24,2.38,7.13,60.4,39.3
4042,spoiled,8.52173913,5.19,2.38,7.19,60.1,39.2
4043,spoiled,8.52173913,5.24,2.36,7.11,59.4,39.3
4044,spoiled,8.52173913,5.19,2.39,7.16,61.8,39.3
4045,spoiled,8.52173913,5.22,2.38,7.11,61.9,39.3
4046,spoiled,8.52173913,5.24,2.36,7.11,61.6,39.3
4047,spoiled,8.52173913,5.22,2.38,7.19,60.8,39.3
4048,spoiled,8.52173913,5.22,2.36,7.11,60.9,39.2
4049,spoiled,8.52173913,5.19,2.38,7.13,60.9,39.3
4050,spoiled,8.52173913,5.19,2.39,7.16,60.7,39.2
4051,spoiled,8.52173913,5.22,2.38,7.11,60.8,39.2
4052,spoiled,8.52173913,5.22,2.38,7.16,61.0,39.3
4053,spoiled,8.52173913,5.26,2.29,7.13,60.5,39.3
4054,spoiled,8.52173913,5.26,2.36,7.16,60.0,39.3
4055,spoiled,8.52173913,5.24,2.36,7.13,61.7,39.2
4056,spoiled,8.52173913,5.19,2.38,7.13,59.9,39.3
4057,spoiled,8.52173913,5.26,2.38,7.16,59.6,39.2
4058,spoiled,8.52173913,5.26,2.38,7.13,59.5,39.3
4059,spoiled,8.52173913,5.22,2.38,7.16,60.1,39.3
4060,spoiled,8.52173913,5.22,2.38,7.16,60.2,39.2
4061,spoiled,8.52173913,5.26,2.38,7.16,60.8,39.3
4062,spoiled,8.52173913,5.19,2.39,7.19,61.1,39.3
4063,spoiled,8.52173913,5.26,2.38,7.16,60.9,39.2
4064,spoiled,8.52173913,5.19,2.39,7.22,60.7,39.3
4065,spoiled,8.52173913,5.19,2.38,7.19,60.5,39.2
4066,spoiled,8.52173913,5.19,2.39,7.25,59.9,39.3
4067,spoiled,8.52173913,5.26,2.38,7.19,59.9,39.3
4068,spoiled,8.52173913,5.26,2.38,7.19,60.0,39.3
4069,spoiled,8.52173913,5.22,2.38,7.22,60.1,39.3
4070,spoiled,8.52173913,5.22,2.39,7.22,60.1,39.3
4071,spoiled,8.52173913,5.26,2.38,7.22,60.3,39.3
4072,spoiled,8.52173913,5.24,2.36,7.22,59.6,39.3
4073,spoiled,8.52173913,5.22,2.38,7.25,59.9,39.3
4074,spoiled,8.52173913,5.26,2.39,7.28,59.6,39.3
4075,spoiled,8.52173913,5.26,2.38,7.25,56.9,39.3
4076,spoiled,8.52173913,5.24,2.39,7.25,57.2,39.3
4077,spoiled,8.52173913,5.24,2.39,7.31,56.7,39.2
4078,spoiled,8.52173913,5.24,2.32,7.98,56.9,39.2
4079,spoiled,8.52173913,5.28,2.38,7.28,55.4,39.1
4080,spoiled,8.52173913,5.24,2.41,7.34,54.8,39.2
4081,spoiled,8.52173913,5.26,2.39,7.37,54.5,39.1
4082,spoiled,8.52173913,5.24,2.39,7.34,54.9,39.1
4083,spoiled,8.52173913,5.31,2.39,7.31,54.4,39.1
4084,spoiled,8.52173913,5.24,2.39,7.34,54.6,39.1
4085,spoiled,8.52173913,5.28,2.38,7.31,54.4,39.1
4086,spoiled,8.52173913,5.24,2.39,7.34,54.8,39.1
4087,spoiled,8.52173913,5.28,2.38,7.34,55.0,39.1
4088,spoiled,8.52173913,5.26,2.38,7.28,54.7,39.1
4089,spoiled,8.52173913,5.24,2.39,7.28,54.7,39.1
4090,spoiled,8.52173913,5.26,2.41,7.31,54.5,39.1
4091,spoiled,8.52173913,5.35,2.39,7.28,53.4,39.1
4092,spoiled,8.52173913,5.35,2.41,7.37,53.8,39.0
4093,spoiled,8.52173913,5.35,2.44,7.34,54.1,39.0
4094,spoiled,8.52173913,5.38,2.44,7.4,53.9,38.9
4095,spoiled,8.52173913,5.42,2.42,7.43,53.3,38.9
4096,spoiled,8.52173913,5.38,2.42,7.4,52.8,38.8
4097,spoiled,8.52173913,5.4,2.41,7.37,53.2,38.9
4098,spoiled,8.52173913,5.38,2.41,7.4,51.8,38.8
4099,spoiled,8.52173913,5.38,2.42,7.4,51.6,38.8
4100,spoiled,8.52173913,5.4,2.42,7.43,51.3,38.8
4101,spoiled,8.52173913,5.4,2.42,7.37,52.2,38.8
4102,spoiled,8.52173913,5.4,2.42,7.4,50.5,38.8
4103,spoiled,8.52173913,5.42,2.41,7.37,51.1,38.8
4104,spoiled,8.52173913,5.4,2.42,7.37,51.4,38.7
4105,spoiled,8.52173913,5.4,2.42,7.4,50.5,38.8
4106,spoiled,8.52173913,5.42,2.41,7.4,51.0,38.7
4107,spoiled,8.52173913,5.45,2.41,7.4,50.6,38.7
4108,spoiled,8.52173913,5.38,2.41,7.4,49.9,38.7
4109,spoiled,8.52173913,5.38,2.42,7.37,50.5,38.7
4110,spoiled,8.52173913,5.38,2.41,7.37,50.1,38.7
4111,spoiled,8.52173913,5.42,2.41,7.37,50.0,38.7
4112,spoiled,8.52173913,5.42,2.41,7.37,49.4,38.7
4113,spoiled,8.52173913,5.45,2.41,7.37,50.5,38.7
4114,spoiled,8.52173913,5.38,2.42,7.4,49.8,38.7
4115,spoiled,8.52173913,5.38,2.41,7.4,50.9,38.7
4116,spoiled,8.52173913,5.4,2.42,7.4,50.7,38.6
4117,spoiled,8.52173913,5.4,2.42,7.37,51.1,38.7
4118,spoiled,8.52173913,5.42,2.41,7.37,50.8,38.6
4119,spoiled,8.52173913,5.45,2.42,7.37,50.9,38.6
4120,spoiled,8.52173913,5.42,2.41,7.37,51.7,38.7
4121,spoiled,8.52173913,5.26,2.65,7.4,51.2,38.6
4122,spoiled,8.52173913,5.45,2.41,7.34,51.3,38.6
4123,spoiled,8.52173913,5.42,2.41,7.34,51.1,38.6
4124,spoiled,8.52173913,5.45,2.41,7.34,50.5,38.6
4125,spoiled,8.52173913,5.45,2.41,7.37,49.9,38.6
4126,spoiled,8.52173913,5.38,2.41,7.4,50.9,38.6
4127,spoiled,8.52173913,5.4,2.42,7.37,51.0,38.6
4128,spoiled,8.52173913,5.4,2.42,7.4,50.0,38.6
4129,spoiled,8.52173913,5.47,2.41,7.37,50.9,38.6
4130,spoiled,8.52173913,5.42,2.44,7.46,50.8,38.6
4131,spoiled,8.52173913,5.45,2.44,7.46,51.2,38.6
4132,spoiled,8.52173913,5.49,2.42,7.4,51.6,38.5
4133,spoiled,8.52173913,5.42,2.44,7.49,51.3,38.6
4134,spoiled,8.52173913,5.47,2.41,7.4,50.9,38.5
4135,spoiled,8.52173913,5.42,2.42,7.43,52.0,38.5
4136,spoiled,8.52173913,5.45,2.44,7.46,52.6,38.5
4137,spoiled,8.52173913,5.47,2.44,7.46,51.9,38.5
4138,spoiled,8.52173913,5.45,2.44,7.43,51.8,38.5
4139,spoiled,8.52173913,5.47,2.44,7.49,52.2,38.4
4140,spoiled,8.52173913,5.49,2.44,7.52,52.7,38.4
4141,spoiled,8.52173913,5.47,2.41,7.46,52.7,38.5
4142,spoiled,8.52173913,5.45,2.44,7.49,49.4,38.5
4143,spoiled,8.52173913,5.49,2.44,7.52,49.6,38.5
4144,spoiled,8.52173913,5.47,2.44,7.43,47.3,38.5
4145,spoiled,8.52173913,5.56,2.44,7.49,47.0,38.4
4146,spoiled,8.52173913,5.45,2.42,7.52,45.6,38.4
4147,spoiled,8.52173913,5.49,2.44,7.49,46.4,38.4
4148,spoiled,8.52173913,5.47,2.42,7.43,44.5,38.4
4149,spoiled,8.52173913,5.49,2.42,7.46,46.0,38.4
4150,spoiled,8.52173913,5.42,2.41,7.4,45.5,38.4
4151,spoiled,8.52173913,5.45,2.41,7.46,45.0,38.4
4152,spoiled,8.52173913,5.47,2.42,7.4,44.4,38.5
4153,spoiled,8.52173913,5.47,2.42,7.4,43.9,38.5
4154,spoiled,8.52173913,5.42,2.42,7.49,43.2,38.5
4155,spoiled,8.52173913,5.47,2.39,7.43,43.0,38.4
4156,spoiled,8.52173913,5.47,2.42,7.4,42.5,38.5
4157,spoiled,8.52173913,5.47,2.44,7.46,42.0,38.5
4158,spoiled,8.52173913,5.47,2.41,7.4,42.3,38.5
4159,spoiled,8.52173913,5.47,2.41,7.4,43.2,38.5
4160,spoiled,8.52173913,5.49,2.41,7.43,43.4,38.5
4161,spoiled,8.52173913,5.42,2.44,7.49,42.9,38.4
4162,spoiled,8.52173913,5.52,2.42,7.43,43.2,38.4
4163,spoiled,8.52173913,5.49,2.44,7.49,46.0,38.5
4164,spoiled,8.52173913,5.52,2.44,7.49,44.1,38.4
4165,spoiled,8.52173913,5.52,2.42,7.46,43.5,38.4
4166,spoiled,8.52173913,5.54,2.42,7.46,43.4,38.4
4167,spoiled,8.52173913,5.52,2.44,7.52,42.9,38.4
4168,spoiled,8.52173913,5.54,2.42,7.46,45.9,38.3
4169,spoiled,8.52173913,5.49,2.44,7.54,43.5,38.3
4170,spoiled,8.52173913,5.52,2.44,7.49,43.3,38.3
4171,spoiled,8.52173913,5.52,2.44,7.52,42.5,38.3
4172,spoiled,8.52173913,5.49,2.44,7.54,43.0,38.3
4173,spoiled,8.52173913,5.49,2.42,7.52,44.2,38.3
4174,spoiled,8.52173913,5.49,2.42,7.49,44.4,38.3
4175,spoiled,8.52173913,5.52,2.44,7.54,45.0,38.3
4176,spoiled,8.52173913,5.49,2.44,7.54,44.1,38.3
4177,spoiled,8.52173913,5.47,2.44,7.54,40.8,38.3
4178,spoiled,8.52173913,5.54,2.44,7.54,42.5,38.3
4179,spoiled,8.52173913,5.52,2.42,7.49,41.0,38.2
4180,spoiled,8.52173913,5.54,2.42,7.52,43.3,38.3
4181,spoiled,8.52173913,5.49,2.42,7.52,42.4,38.2
4182,spoiled,8.52173913,5.49,2.35,7.54,42.0,38.2
4183,spoiled,8.52173913,5.45,2.42,7.54,42.6,38.3
4184,spoiled,8.52173913,5.47,2.41,7.49,43.6,38.3
4185,spoiled,8.52173913,5.47,2.44,7.52,43.1,38.4
4186,spoiled,8.52173913,5.52,2.42,7.52,43.8,38.3
4187,spoiled,8.52173913,5.47,2.42,7.52,42.4,38.4
4188,spoiled,8.52173913,5.52,2.41,7.52,42.4,38.3
4189,spoiled,8.52173913,5.52,2.42,7.49,43.2,38.3
4190,spoiled,8.52173913,5.49,2.41,7.52,43.0,38.3
4191,spoiled,8.52173913,5.45,2.42,7.52,42.9,38.3
4192,spoiled,8.52173913,5.45,2.41,7.46,41.3,38.4
4193,spoiled,8.52173913,5.45,2.41,7.46,40.1,38.4
4194,spoiled,8.52173913,5.45,2.42,7.54,40.7,38.4
4195,spoiled,8.52173913,5.47,2.39,7.46,40.6,38.4
4196,spoiled,8.52173913,5.45,2.41,7.46,43.2,38.4
4197,spoiled,8.52173913,5.47,2.42,7.49,41.6,38.5
4198,spoiled,8.52173913,5.42,2.42,7.52,41.0,38.4
4199,spoiled,8.52173913,5.49,2.41,7.43,40.6,38.4
4200,spoiled,8.52173913,5.31,2.44,7.52,40.5,38.4
4201,spoiled,8.52173913,5.47,2.44,7.54,41.1,38.4
4202,spoiled,8.52173913,5.49,2.42,7.54,40.8,38.5
4203,spoiled,8.52173913,5.49,2.42,7.49,41.0,38.4
4204,spoiled,8.52173913,5.54,2.42,7.49,42.5,38.4
4205,spoiled,8.52173913,5.52,2.44,7.58,41.6,38.4
4206,spoiled,8.52173913,5.52,2.44,7.58,40.9,38.4
4207,spoiled,8.52173913,5.52,2.41,7.52,40.8,38.4
4208,spoiled,8.52173913,5.52,2.42,7.58,40.2,38.4
4209,spoiled,8.52173913,5.52,2.44,7.58,40.1,38.4
4210,spoiled,8.52173913,5.52,2.44,7.58,39.8,38.4
4211,spoiled,8.52173913,5.52,2.44,7.54,39.1,38.4
4212,spoiled,8.52173913,5.56,2.41,7.52,40.0,38.3
4213,spoiled,8.52173913,5.54,2.41,7.52,40.4,38.3
4214,spoiled,8.52173913,5.54,2.41,7.54,39.4,38.3
4215,spoiled,8.52173913,5.49,2.44,7.58,40.5,38.4
4216,spoiled,8.52173913,5.54,2.41,7.52,40.9,38.4
4217,spoiled,8.52173913,5.52,2.44,7.61,40.4,38.4
4218,spoiled,8.52173913,5.31,2.78,7.54,40.1,38.4
4219,spoiled,8.52173913,5.52,2.44,7.58,39.7,38.3
4220,spoiled,8.52173913,5.54,2.42,7.54,40.1,38.3
4221,spoiled,8.52173913,5.54,2.44,7.54,40.4,38.4
4222,spoiled,8.52173913,5.56,2.44,7.61,40.0,38.3
4223,spoiled,8.52173913,5.52,2.42,7.61,40.5,38.3
4224,spoiled,8.52173913,5.54,2.41,7.54,40.4,38.3
4225,spoiled,8.52173913,5.49,2.42,7.58,40.2,38.3
4226,spoiled,8.52173913,5.54,2.39,7.54,40.5,38.3
4227,spoiled,8.52173913,5.52,2.41,7.61,41.8,38.4
4228,spoiled,8.52173913,5.52,2.41,7.52,40.9,38.3
4229,spoiled,8.52173913,5.47,2.42,7.54,42.6,38.3
4230,spoiled,8.52173913,5.54,2.41,7.52,40.8,38.3
4231,spoiled,8.52173913,5.54,2.41,7.52,41.4,38.3
4232,spoiled,8.52173913,5.47,2.42,7.54,43.4,38.3
4233,spoiled,8.52173913,5.54,2.41,7.52,40.6,38.3
4234,spoiled,8.52173913,5.52,2.41,7.54,41.1,38.3
4235,spoiled,8.52173913,5.47,2.42,7.52,41.3,38.3
4236,spoiled,8.52173913,5.52,2.41,7.49,40.5,38.4
4237,spoiled,8.52173913,5.49,2.41,7.52,41.6,38.4
